Boy rock climbing on a blue wall while an adult looks away.	rock boy climbing away adult while wall looks blue.
A worker cleaning a brick street.	brick street cleaning worker.
The cheerleading squad for a professional basketball team is performing a routine.	team cheerleading squad performing routine professional basketball.
A man looking out of his window.	window man out his looking.
People in front of waterfront, 3 people are sitting down facing each other as a young boy runs and 2 people walk towards the water.	people young towards front each as people facing walk down 2 people 3 other boy runs water sitting waterfront,.
Man in green shirt with suspenders talking on the phone, while sitting at a table.	table man phone, suspenders talking sitting green shirt while.
A man in a white shit and beret amongst many gold items.	items man beret amongst many gold white shit.
A black dog running in a race.	black running dog race.
The girl in blue shorts is sitting on a broken tree stump.	blue broken girl shorts tree stump sitting.
People, outside, throwing stuff over the top of them.	outside, them top stuff people, throwing over.
A young man in a blue hoodie doing a flip off of a half-wall that is covered in graffiti.	covered hoodie half-wall that young man off flip doing blue graffiti.
One boy jumps over another boy on a trampoline.	trampoline jumps one another over boy boy.
A man wearing glasses and a woman wearing a black hat and dark sunglasses sit together on a subway train.	glasses train sunglasses black subway wearing wearing woman man sit together dark hat.
A boy is secured between two bungee cords and is suspended in air.	suspended between air two cords secured bungee boy.
An old woman in a long coat with a small cart crosses the street while another woman smoking a cigarette watches.	another small smoking old woman cigarette while long watches cart coat street crosses woman.
A man is getting into a red car.	man red car into getting.
A lone man casting a fishing line into the water at sunset.	sunset casting lone line into water man fishing.
A man welds in a yellow car.	welds man yellow car.
A girl in black sitting on the floor in a dorm doing classwork, and a girl in a red shirt doing work on the computer.	dorm black classwork, floor red girl sitting doing work girl doing computer shirt.
The child is on a wooden rocking horse.	rocking horse child wooden.
A woman with curly hair in a black jacket, black pants and black heeled boots walks down the street.	black pants hair heeled woman black black down walks boots jacket, street curly.
A woman is forming clay on a pottery well.	clay woman pottery well forming.
Two children are running down a sidewalk in front of a building.	building sidewalk down children front two running.
A dog emerging from a lake.	lake from emerging dog.
A big white dog and a small black dog sit in the snow.	dog snow white big small dog black sit.
A blond woman is laughing	woman blond laughing.
A woman sits in a waiting room reading a magazine depicting a scantily-clad man and woman.	scantily-clad waiting depicting magazine man reading woman woman sits room.
Somebody putting a shoe on and leaving in a hurry.	hurry somebody leaving putting shoe.
A black and a white dog play with a rope toy in a backyard	rope toy black play white backyard dog.
A grocery store worker is pushing several baskets at once.	grocery store pushing once worker baskets several.
A older man sitting in front of what appears to be a doorway.	man front be older appears to what sitting doorway.
A dark-skinned man squats in front of a plate of food.	front squats food dark-skinned plate man.
A woman is talking on her cellphone while a couple id sitting at a restaurant.	id while her talking restaurant woman couple cellphone sitting.
